Player ID,Name,Last Name,Cost Today,Form,Position,Team,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Points,Points/Game,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Chance Of Playing Next,Total Cost Change,Cost Change GW,Total Transfers Out,Transfers Out GW,Total Transfers in,Transfers in GW,Influence,Creativity,Threat,ICT Index,Last GW,GW38,GW39,GW40,GW41,GW42,GW43,Difficulty Score,Cost Today,Total Cost Change,Cost Change GW,Position,Team,Index,xGi,xGc
270,Bobby,De Cordova-Reid,£5.20,1.8,MID,Fulham,0.1,6,3,3,1,91,2.8,7,289,29,1399,4,0,0,0,0,,-£0.30,£0.00,50275,103,46347,87,330.6,244.5,310,87.6,37,LUT (A),,,,,,2,52,-3,0,3,54,0.9,0.34,1.83
271,Issa,Diop,£4.40,1.2,DEF,Fulham,0.4,0,0,5,-3,43,2.4,3,259,26,1423,2,1,0,0,0,0,-£0.10,£0.00,120058,365,92164,30,348.8,20.5,37,40.8,37,LUT (A),,,,,,2,44,-1,0,2,54,0.6,0.05,2.1
272,Tyrese,Francois,£4.40,0,MID,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,4208,4,2339,0,0,0,0,0,37,LUT (A),,,,,,2,44,-1,0,3,54,0,0,0
273,Anthony,Knockaert,£4.40,0,MID,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,8187,4,941,0,0,0,0,0,37,LUT (A),,,,,,2,44,-1,0,3,54,0,0,0
274,Terence,Kongolo,£4.00,0,DEF,Fulham,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,11146,15,1162,0,0,0,0,0,37,LUT (A),,,,,,2,40,0,0,2,54,0,0,0
275,Bernd,Leno,£4.80,3,GK,Fulham,14.4,0,0,10,1,131,3.5,15,763,59,3330,3,0,130,0,0,,£0.30,£0.00,1604147,6168,2191979,14351,1035.8,0.1,0,103.3,37,LUT (A),,,,,,2,48,3,0,1,54,1.5,0,1.68
276,Saša,Lukić,£4.30,1.5,MID,Fulham,0.4,1,0,5,0,43,1.8,0,157,20,1113,3,0,0,0,0,0,-£0.20,£0.00,115639,1141,104399,41,192.4,155.6,115,46.2,37,LUT (A),,,,,,2,43,-2,0,3,54,0.75,0.16,1.85
277,Kevin,Mbabu,£4.00,0,DEF,Fulham,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,44043,40,4952,0,0,0,0,0,37,LUT (A),,,,,,2,40,0,0,2,54,0,0,0
278,Aleksandar,Mitrović,£7.40,0,FWD,Fulham,0.6,0,0,0,0,1,1,0,6,0,32,0,0,0,0,0,0,-£0.10,£0.00,357875,26,15553,0,6.4,0.3,26,3.3,37,LUT (A),,,,,,2,74,-1,0,4,54,0,0.51,1.69
279,Rodrigo,Muniz,£4.30,3.8,FWD,Fulham,4.4,9,2,6,2,96,3.8,12,296,27,1588,1,0,0,0,0,100,-£0.20,£0.00,981263,8690,1381184,7198,409,213.1,875,148.2,37,LUT (A),,,,,,2,43,-2,0,4,54,1.9,0.55,1.51
280,João,J.Palhinha,£5.00,2.2,MID,Fulham,0.3,4,1,9,2,89,2.8,8,373,44,2608,13,0,0,0,0,100,£0.00,£0.00,98007,186,98225,212,638,204.8,350,119.5,37,LUT (A),,,,,,2,50,0,0,3,54,1.1,0.15,1.64
281,Tim,Ream,£4.40,0,DEF,Fulham,0.6,1,0,3,0,39,2.3,4,252,29,1413,2,1,0,0,0,100,-£0.10,£0.00,297284,212,283163,64,320.6,17.9,45,38.4,37,LUT (A),,,,,,2,44,-1,0,2,54,0,0.07,2.03
282,Harrison,Reed,£4.30,0.8,MID,Fulham,0.3,0,1,6,0,43,1.7,0,188,21,1243,5,0,0,0,0,100,-£0.70,-£0.10,105407,101,40901,143,192.6,186.3,36,41.5,37,LUT (A),,,,,,2,43,-7,-1,3,54,0.4,0.12,1.73
283,Antonee,Robinson,£4.50,2.2,DEF,Fulham,4,0,6,9,-1,104,2.9,8,661,58,3188,5,0,0,0,0,100,£0.00,£0.00,492233,6367,842298,5078,785.8,534.1,241,156.3,37,LUT (A),,,,,,2,45,0,0,2,54,1.1,0.13,1.7
284,Marek,Rodák,£3.90,0,GK,Fulham,0.3,0,0,0,0,-1,0,0,-3,0,0,1,0,0,0,0,,-£0.10,£0.00,35385,164,23737,104,0,0,0,0,37,LUT (A),,,,,,2,39,-1,0,1,54,0,0,0
285,Kenny,Tete,£4.40,0,DEF,Fulham,0.3,1,0,2,0,26,2,0,152,19,773,2,0,0,0,0,100,-£0.10,£0.00,70835,87,31688,41,177.8,86.8,63,32.8,37,LUT (A),,,,,,2,44,-1,0,2,54,0,0.15,2.43
286,Tosin,Tosin,£4.30,0,DEF,Fulham,0.3,2,0,6,0,66,3.3,2,327,25,1616,2,0,0,0,0,100,-£0.20,£0.00,54492,697,70080,176,431.8,39.3,152,62.4,37,LUT (A),,,,,,2,43,-2,0,2,54,0,0.06,1.57
287,Carlos Vinícius,Vinícius,£4.50,0,FWD,Fulham,0.9,2,0,0,0,22,1.7,2,77,5,306,2,0,0,0,0,0,-£0.50,£0.00,438294,203,135898,0,83.6,61.3,139,28.2,37,LUT (A),,,,,,2,45,-5,0,4,54,0,0.5,1.32
288,Harry,Wilson,£5.30,1,MID,Fulham,0.2,3,5,5,1,79,2.3,3,259,28,1513,6,0,0,0,0,100,-£0.20,£0.00,74990,112,66669,44,304.8,319,320,94.3,37,LUT (A),,,,,,2,53,-2,0,3,54,0.5,0.35,1.84
558,Raúl,Raúl,£5.00,0.2,FWD,Fulham,0.6,5,0,4,0,59,2.6,10,177,27,1300,3,1,0,0,0,100,-£0.50,£0.00,554922,327,482848,296,257.2,167.3,393,80.7,37,LUT (A),,,,,,2,50,-5,0,4,54,0.1,0.41,2.45
591,Willian,Willian,£5.30,1.2,MID,Fulham,0.4,4,3,9,1,94,3,6,390,28,2048,1,0,0,0,0,100,-£0.20,£0.00,265068,241,234469,163,416.4,701.3,439,155.5,37,LUT (A),,,,,,2,53,-2,0,3,54,0.6,0.43,1.55
610,Calvin,Bassey,£4.40,2,DEF,Fulham,0.4,1,0,6,0,65,2.3,4,430,40,2209,4,1,0,0,0,100,-£0.10,£0.00,64695,611,71641,452,456.2,34.2,50,54.3,37,LUT (A),,,,,,2,44,-1,0,2,54,1,0.03,1.58
625,Luc,De Fougerolles,£3.90,0,DEF,Fulham,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,7837,90,8193,108,0,0,0,0,37,LUT (A),,,,,,2,39,-1,0,2,54,0,0,0
651,Jay,Stansfield,£4.50,0,FWD,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,2484,1,1655,0,0,0,0,0,37,LUT (A),,,,,,2,45,0,0,4,54,0,0,0
652,Matthew,Dibley-Dias,£4.50,0,MID,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,£0.00,£0.00,1335,3,1363,5,0,0,0,0,37,LUT (A),,,,,,2,45,0,0,3,54,0,0,0
662,Adama,Adama,£4.90,0.8,MID,Fulham,0,1,2,0,1,26,1.6,0,79,11,285,1,0,0,0,0,100,-£0.10,£0.00,9622,40,9841,53,113.2,80.2,122,31.6,37,LUT (A),,,,,,2,49,-1,0,3,54,0.4,0.63,3.02
683,Luke,Harris,£4.50,0,MID,Fulham,0,0,0,0,0,2,2,0,2,5,74,0,0,0,0,0,0,£0.00,£0.00,4393,4,4640,0,3.2,0.7,17,2.1,37,LUT (A),,,,,,2,45,0,0,3,54,0,0.35,2.75
688,Timothy,Castagne,£4.50,4.5,DEF,Fulham,1.4,1,3,9,0,104,3.2,7,507,40,2629,3,0,0,0,0,,£0.00,£0.00,227933,2618,367346,8064,494,294.9,229,102,37,LUT (A),,,,,,2,45,0,0,2,54,2.25,0.11,1.41
692,Steven,Benda,£4.00,0,GK,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,3228,31,4563,39,0,0,0,0,37,LUT (A),,,,,,2,40,0,0,1,54,0,0,0
707,Fodé,Ballo-Touré,£4.50,0,DEF,Fulham,0.1,0,0,0,0,4,0.8,0,17,1,53,1,0,0,0,0,100,£0.00,£0.00,6622,57,7957,94,13.4,2.1,2,1.9,37,LUT (A),,,,,,2,45,0,0,2,54,0,0,1.36
732,Devan,Tanton,£4.00,0,DEF,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,2493,26,3019,33,0,0,0,0,37,LUT (A),,,,,,2,40,0,0,2,54,0,0,0
796,Kristian,Sekularac,£4.40,0,MID,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,296,11,414,12,0,0,0,0,37,LUT (A),,,,,,2,44,-1,0,3,54,0,0,0
810,Joshua,King,£4.50,0,MID,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,410,6,585,7,0,0,0,0,37,LUT (A),,,,,,2,45,0,0,3,54,0,0,0
289,Adrián,Adrián,£3.80,0,GK,Liverpool,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.20,£0.00,28186,103,18028,195,0,0,0,0,37,WOL (H),,,,,,2,38,-2,0,1,14,0,0,0
290,Trent,Alexander-Arnold,£8.40,2.4,DEF,Liverpool,9.9,3,5,7,1,116,4.3,19,559,28,2083,6,0,0,0,0,100,£0.40,£0.00,4348410,6277,3499484,14717,592.2,984.1,219,179.7,37,WOL (H),,,,,,2,84,4,0,2,14,1.2,0.36,1.19
291,Alisson,A.Becker,£5.70,2.2,GK,Liverpool,9.3,0,0,7,1,101,3.7,9,553,30,2430,1,0,81,0,0,100,£0.20,£0.00,1884458,2198,1677038,11917,656.4,10.4,0,66.6,37,WOL (H),,,,,,2,57,2,0,1,14,1.1,0,1.28
292,Stefan,Bajcetic,£4.70,0.2,MID,Liverpool,0,0,0,0,0,1,1,0,3,2,25,0,0,0,0,0,100,-£0.30,£0.00,5275,11,1286,6,7.8,0.3,0,0.8,37,WOL (H),,,,,,2,47,-3,0,3,14,0.1,0,3.17
293,Darwin,Darwin,£7.50,1,FWD,Liverpool,12.1,11,11,6,1,131,3.7,9,396,25,2014,9,0,0,0,1,100,£0.00,£0.00,5684503,18806,5431912,4031,659.4,438.5,1218,231.7,37,WOL (H),,,,,,2,75,0,0,4,14,0.5,0.91,1.13
294,Diogo,Diogo J.,£7.90,2.4,MID,Liverpool,1.8,10,7,5,0,110,5.2,7,328,11,1141,1,1,0,0,0,50,-£0.10,£0.00,3150852,1665,2963720,107,483.8,290.2,639,141.4,37,WOL (H),,,,,,2,79,-1,0,3,14,1.2,0.55,1.2
295,Harvey,Elliott,£4.80,4.8,MID,Liverpool,0.3,3,8,3,4,90,2.7,8,373,13,1250,2,0,0,0,0,,-£0.20,£0.00,76684,360,82023,2830,384.6,486.4,378,124.6,37,WOL (H),,,,,,2,48,-2,0,3,14,2.4,0.49,1.35
296,Fabio Henrique,Fabinho,£5.00,0,MID,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,1124,0,0,0,0,0,0,0,37,WOL (H),,,,,,2,50,0,0,3,14,0,0,0
297,Cody,Gakpo,£7.10,5,FWD,Liverpool,2.4,8,5,4,6,104,3.1,12,402,20,1553,1,0,0,0,0,100,-£0.40,£0.00,795021,1140,384359,9753,519.6,331.3,656,150,37,WOL (H),,,,,,2,71,-4,0,4,14,2.5,0.61,1.36
298,Joe,Gomez,£4.50,1.4,DEF,Liverpool,1.3,0,2,7,4,76,2.4,2,390,19,1772,5,0,0,0,0,100,£0.00,£0.00,372141,1624,455076,1398,316,338.3,119,77.7,37,WOL (H),,,,,,2,45,0,0,2,14,0.7,0.1,1.38
299,Jordan,Henderson,£5.00,0,MID,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,819,1,0,0,0,0,0,0,37,WOL (H),,,,,,2,50,0,0,3,14,0,0,0
300,Curtis,Jones,£4.90,0.6,MID,Liverpool,0.1,1,1,2,1,39,1.8,2,169,19,1147,3,1,0,0,0,100,-£0.10,£0.00,41169,53,32760,48,171.2,191.3,193,55.3,37,WOL (H),,,,,,2,49,-1,0,3,14,0.3,0.29,1.52
301,Caoimhin,Kelleher,£3.70,0,GK,Liverpool,4,0,0,2,0,34,3.4,3,198,11,900,0,0,28,0,0,,-£0.30,£0.00,846060,9328,1217295,2242,261.2,10,0,27,37,WOL (H),,,,,,2,37,-3,0,1,14,0,0,1.03
302,Ibrahima,Konaté,£4.90,0.2,DEF,Liverpool,2,0,0,6,0,56,2.5,2,315,19,1570,3,1,0,0,0,100,-£0.10,£0.00,520362,3276,523902,1102,357.4,139.9,87,58.5,37,WOL (H),,,,,,2,49,-1,0,2,14,0.1,0.07,1.23
303,Luis,Luis Díaz,£7.60,2.4,MID,Liverpool,10.1,8,7,6,2,139,3.9,9,408,33,2555,3,0,0,0,0,100,£0.10,£0.00,3343351,16190,3634804,9650,606,806.3,1137,254.8,37,WOL (H),,,,,,2,76,1,0,3,14,1.2,0.56,1.22
304,Alexis,Mac Allister,£5.90,1.6,MID,Liverpool,4,4,5,5,2,100,3.1,11,478,34,2531,7,1,0,0,0,100,-£0.10,£0.00,1337343,5543,620821,1597,662,690.1,201,155.2,37,WOL (H),,,,,,2,59,-1,0,3,14,0.8,0.28,1.3
305,Joel,Matip,£4.80,0,DEF,Liverpool,0.3,0,0,2,0,21,2.1,0,145,9,779,2,0,0,0,0,0,-£0.20,£0.00,83430,52,68776,42,192.8,33.3,35,26.1,37,WOL (H),,,,,,2,48,-2,0,2,14,0,0.07,1.3
306,Nathaniel,Phillips,£4.00,0,DEF,Liverpool,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,19462,13,2433,0,0,0,0,0,37,WOL (H),,,,,,2,40,0,0,2,14,0,0,0
307,Andrew,Robertson,£6.50,5,DEF,Liverpool,4.5,3,2,2,0,68,3.1,6,425,22,1599,2,0,0,0,0,75,£0.00,£0.00,1069504,15080,1050687,5793,523,842.2,218,158.4,37,WOL (H),,,,,,2,65,0,0,2,14,2.5,0.31,1.25
308,Mohamed,Salah,£13.40,3.8,MID,Liverpool,23.2,18,11,7,2,205,6.6,24,615,30,2441,2,0,0,0,2,100,£0.90,£0.00,8061304,15588,7481703,26355,1017.2,887.7,1420,332.8,37,WOL (H),,,,,,2,134,9,0,3,14,1.9,0.99,1.17
309,Dominik,Szoboszlai,£7.10,1.2,MID,Liverpool,3.3,3,4,8,1,98,3.1,7,429,23,2093,1,0,0,0,0,100,£0.10,£0.00,1064710,1154,922930,739,416,808.2,368,159,37,WOL (H),,,,,,2,71,1,0,3,14,0.6,0.37,1.08
310,Thiago,Thiago,£4.70,0,MID,Liverpool,0.1,0,0,0,0,1,1,0,3,1,5,0,0,0,0,0,0,-£0.30,£0.00,20604,5,2707,19,0.6,0.4,0,0.1,37,WOL (H),,,,,,2,47,-3,0,3,14,0,0,0.54
311,Konstantinos,Tsimikas,£4.40,0.2,DEF,Liverpool,1.1,0,3,4,0,48,3.7,4,201,7,675,0,0,0,0,0,100,-£0.10,£0.00,1822551,544,1891713,83,158.8,267.5,35,46.2,37,WOL (H),,,,,,2,44,-1,0,2,14,0.1,0.18,1.13
312,Sepp,Van den Berg,£4.00,0,DEF,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,2613,4,0,0,0,0,0,0,37,WOL (H),,,,,,2,40,0,0,2,14,0,0,0
313,Virgil,Virgil,£6.60,1,DEF,Liverpool,17.8,2,2,8,1,111,3.2,8,640,40,3087,3,1,0,0,0,100,£0.60,£0.00,2375687,15527,3054452,8004,891,173.5,399,146.5,37,WOL (H),,,,,,2,66,6,0,2,14,0.5,0.11,1.32
626,Jarell,Quansah,£4.00,2.8,DEF,Liverpool,0.3,1,0,1,9,34,2.1,2,221,15,1098,1,0,0,0,0,,£0.00,£0.00,45018,356,70053,3825,267.2,44.8,36,34.8,37,WOL (H),,,,,,2,40,0,0,2,14,1.4,0.03,1.12
627,Bobby,Clark,£4.40,0,MID,Liverpool,0,0,0,0,0,5,1,0,7,0,86,0,0,0,0,0,,-£0.10,£0.00,3030,11,2434,12,11.6,5.3,19,3.6,37,WOL (H),,,,,,2,44,-1,0,3,14,0,0.16,1.83
628,Ben,Doak,£4.30,0,MID,Liverpool,0,0,0,0,0,1,1,0,3,0,13,0,0,0,0,0,0,-£0.20,£0.00,8624,10,5683,33,0.2,0.8,0,0.1,37,WOL (H),,,,,,2,43,-2,0,3,14,0,0,0.97
629,James,McConnell,£4.40,0,MID,Liverpool,0,0,0,0,0,3,1,0,8,0,3,0,0,0,0,0,,-£0.10,£0.00,2235,5,1694,13,1,0.4,0,0.1,37,WOL (H),,,,,,2,44,-1,0,3,14,0,0,0.3
668,Wataru,Endo,£5.40,1.8,MID,Liverpool,0.1,1,0,5,2,45,1.6,0,237,16,1624,9,0,0,0,0,100,-£0.10,£0.00,20969,103,23612,137,264.4,242.3,46,55,37,WOL (H),,,,,,2,54,-1,0,3,14,0.9,0.11,1.21
708,Ryan,Gravenberch,£5.00,2.8,MID,Liverpool,0.1,1,0,3,1,44,1.8,3,173,17,1090,0,0,0,0,0,100,£0.00,£0.00,30020,57,32819,70,182.4,216.8,194,59.4,37,WOL (H),,,,,,2,50,0,0,3,14,1.4,0.28,1.24
726,Luke,Chambers,£4.00,0,DEF,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,2110,7,2003,0,0,0,0,0,37,WOL (H),,,,,,2,40,0,0,2,14,0,0,0
728,Callum,Scanlon,£3.90,0,DEF,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.10,£0.00,2982,58,4552,87,0,0,0,0,37,WOL (H),,,,,,2,39,-1,0,2,14,0,0,0
743,Treymaurice,Nyoni,£4.50,0,MID,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,290,5,310,4,0,0,0,0,37,WOL (H),,,,,,2,45,0,0,3,14,0,0,0
756,Marcelo,Pitaluga,£4.00,0,GK,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,172,0,132,0,0,0,0,0,37,WOL (H),,,,,,2,40,0,0,1,14,0,0,0
757,Conor,Bradley,£4.10,0,DEF,Liverpool,2.3,1,3,3,0,49,4.9,7,208,7,733,2,0,0,0,0,100,£0.10,-£0.10,1155281,5660,1388812,600,229.2,214.8,160,60.4,37,WOL (H),,,,,,2,41,1,-1,2,14,0,0.26,0.91
782,Owen,Beck,£4.50,0,DEF,Liverpool,0,0,0,0,0,1,1,0,2,0,7,0,0,0,0,0,0,£0.00,£0.00,79,1,64,0,5,0.3,0,0.5,37,WOL (H),,,,,,2,45,0,0,2,14,0,0,12.21
783,Kaide,Gordon,£4.50,0,MID,Liverpool,0,0,0,0,0,1,1,0,3,0,1,0,0,0,0,0,,£0.00,£0.00,625,10,837,9,0.2,0.3,2,0.3,37,WOL (H),,,,,,2,45,0,0,3,14,0,0,39.6
812,Lewis,Koumas,£4.50,0,FWD,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,947,13,1411,31,0,0,0,0,37,WOL (H),,,,,,2,45,0,0,4,14,0,0,0
813,Fabian,Mrozek,£4.00,0,GK,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,776,13,1028,9,0,0,0,0,37,WOL (H),,,,,,2,40,0,0,1,14,0,0,0
824,Jayden,Danns,£4.30,0,FWD,Liverpool,0,0,0,0,0,1,0.5,0,1,0,7,1,0,0,0,0,,-£0.20,£0.00,5647,105,8021,161,0,3.7,0,0.2,37,WOL (H),,,,,,2,43,-2,0,4,14,0,0.13,1.67
837,Amara,Nallo,£4.00,0,DEF,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,£0.00,£0.00,161,6,197,16,0,0,0,0,37,WOL (H),,,,,,2,40,0,0,2,14,0,0,0
21,Albert,Sambi,£4.90,4.5,MID,Luton,0,1,3,2,9,46,2.9,4,224,27,1214,3,0,0,0,0,100,-£0.10,£0.00,5194,24,4504,242,284.6,143.1,56,48.2,37,FUL (H),,,,,,2,49,-1,0,3,102,2.25,0.1,1.79
52,Marvelous,Nakamba,£4.30,0,MID,Luton,0.4,0,0,0,0,21,1.6,0,131,24,1131,5,0,0,0,0,0,-£0.20,£0.00,264741,152,179170,37,146.4,102.8,14,26.5,37,FUL (H),,,,,,2,43,-2,0,3,102,0,0.05,2.09
314,Elijah,Adebayo,£4.80,3,FWD,Luton,0.9,10,1,2,2,92,3.5,9,296,32,1330,1,0,0,0,0,100,-£0.20,£0.00,789385,924,762590,1682,412.4,176.8,506,109.6,37,FUL (H),,,,,,2,48,-2,0,4,102,1.5,0.39,1.94
315,Mads Juel,Andersen,£3.80,0,DEF,Luton,0.5,1,0,0,0,15,1.9,1,75,6,397,1,0,0,0,0,25,-£0.20,£0.00,242406,374,211162,322,126.8,1.8,27,15.6,37,FUL (H),,,,,,2,38,-2,0,2,102,0,0.06,1.73
316,Amari'i,Bell,£3.90,0,DEF,Luton,2.2,0,0,2,0,35,1.7,3,263,41,1720,0,0,0,0,0,0,-£0.10,£0.00,894596,2888,327176,11,358.2,119.6,50,52.7,37,FUL (H),,,,,,2,39,-1,0,2,102,0,0.04,2.02
317,Luke,Berry,£4.60,2.2,MID,Luton,0,2,1,0,1,31,1.8,0,94,8,309,1,0,0,0,0,100,-£0.40,£0.00,7455,18,2588,22,112.6,29.7,117,25.6,37,FUL (H),,,,,,2,46,-4,0,3,102,1.1,0.33,2.85
318,Reece,Burke,£4.00,1.5,DEF,Luton,0.2,0,4,1,0,40,1.8,2,260,37,1659,5,0,0,0,0,100,£0.00,£0.00,41704,329,55594,316,406.4,172.4,131,70.9,37,FUL (H),,,,,,2,40,0,0,2,102,0.75,0.15,1.98
319,Allan,Campbell,£4.90,0,MID,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,3928,2,182,0,0,0,0,0,37,FUL (H),,,,,,2,49,-1,0,3,102,0,0,0
320,Jordan,Clark,£4.80,1.2,MID,Luton,0,1,1,1,1,43,2,3,150,37,1228,3,0,0,0,0,100,-£0.20,£0.00,5351,40,5252,20,194.6,165.9,156,51.8,37,FUL (H),,,,,,2,48,-2,0,3,102,0.6,0.15,2.23
321,Alfie,Doughty,£4.30,1.5,DEF,Luton,6.3,1,10,2,4,96,2.7,11,563,70,2833,4,0,0,0,0,100,-£0.20,£0.00,1424477,6350,2066970,3525,646.6,1088.3,311,204.4,37,FUL (H),,,,,,2,43,-2,0,2,102,0.75,0.21,2.11
322,Luke,Freeman,£4.90,0,MID,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,1951,1,59,0,0,0,0,0,37,FUL (H),,,,,,2,49,-1,0,3,102,0,0,0
323,Matt,Macey,£4.00,0,GK,Luton,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,46451,49,1324,0,0,0,0,0,37,FUL (H),,,,,,2,40,0,0,1,102,0,0,0
324,John,McAtee,£4.50,0,FWD,Luton,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,241604,79,7174,0,0,0,0,0,37,FUL (H),,,,,,2,45,0,0,4,102,0,0,0
325,Carlos,Mendes,£4.50,0,MID,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,1501,1,0,0,0,0,0,0,37,FUL (H),,,,,,2,45,0,0,3,102,0,0,0
326,Carlton,Morris,£4.70,3,FWD,Luton,4.4,10,6,3,1,141,3.8,18,429,68,2769,3,0,0,0,0,,-£0.80,£0.00,2249061,9196,2563171,3098,577.2,294.2,865,173.7,37,FUL (H),,,,,,2,47,-8,0,4,102,1.5,0.38,2.15
327,Admiral,Muskwe,£4.50,0,FWD,Luton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,19315,8,1383,0,0,0,0,0,37,FUL (H),,,,,,2,45,0,0,4,102,0,0,0
328,Chiedozie,Ogbene,£4.80,0.2,FWD,Luton,0.2,4,2,2,1,76,2.6,7,363,43,1912,1,0,0,0,0,100,-£0.20,£0.00,64110,84,59736,63,405,365.1,455,122.5,37,FUL (H),,,,,,2,48,-2,0,4,102,0.1,0.36,2.15
329,Fred,Onyedinma,£5.00,1.5,MID,Luton,0,0,0,0,2,11,1.4,0,19,14,403,1,0,0,0,0,100,£0.00,£0.00,359,10,248,26,36.2,32.8,71,14.1,37,FUL (H),,,,,,2,50,0,0,3,102,0.75,0.12,2.49
330,Gabriel,Osho,£4.40,1,DEF,Luton,0.1,2,0,2,1,41,2,1,282,43,1756,3,0,0,0,0,100,-£0.10,£0.00,33582,86,36291,99,444.4,37.8,100,58.3,37,FUL (H),,,,,,2,44,-1,0,2,102,0.5,0.06,2.25
331,Aribim,Pepple,£4.50,0,FWD,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,17994,6,838,0,0,0,0,0,37,FUL (H),,,,,,2,45,0,0,4,102,0,0,0
332,Dion,Pereira,£4.40,0,MID,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,18060,7,1744,0,0,0,0,0,37,FUL (H),,,,,,2,44,-1,0,3,102,0,0,0
333,Dan,Potts,£3.90,0,DEF,Luton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-£0.10,£0.00,16328,82,13808,25,0,0,0,0,37,FUL (H),,,,,,2,39,-1,0,2,102,0,0,0
334,Glen,Rea,£4.40,0,MID,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,5492,4,883,0,0,0,0,0,37,FUL (H),,,,,,2,44,-1,0,3,102,0,0,0
335,James,Shea,£4.20,0,GK,Luton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,-£0.30,£0.00,15128,37,4367,31,0,0,0,0,37,FUL (H),,,,,,2,42,-3,0,1,102,0,0,0
336,Joe,Taylor,£4.50,0,FWD,Luton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,26097,13,0,0,0,0,0,0,37,FUL (H),,,,,,2,45,0,0,4,102,0,0,0
337,Elliot,Thorpe,£4.50,0,MID,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,634,2,14,0,0,0,0,0,37,FUL (H),,,,,,2,45,0,0,3,102,0,0,0
338,Jack,Walton,£4.00,0,GK,Luton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,£0.00,£0.00,920,5,0,0,0,0,0,0,37,FUL (H),,,,,,2,40,0,0,1,102,0,0,0
339,Louie,Watson,£4.40,0,MID,Luton,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-£0.10,£0.00,30210,36,3951,0,0,0,0,0,37,FUL (H),,,,,,2,44,-1,0,3,102,0,0,0
340,Cauley,Woodrow,£4.30,0.8,FWD,Luton,0.6,1,1,0,1,32,1.4,3,116,11,392,2,0,0,0,0,100,-£0.20,£0.00,191511,612,171127,183,124,126.6,94,34.5,37,FUL (H),,,,,,2,43,-2,0,4,102,0.4,0.47,2.41
